     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   CFP  9.1487e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  8.8488e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  8.7257e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  8.7227e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  9.1260e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.4166e-01  9.3393e-01  9.4253e-01  9.5718e-01  9.7642e-01  8.7948e-01  9.7527e-01  8.9964e-01  9.0895e-01  1.0199e+00  9.3399e-01  9.4846e-01  9.3176e-01  9.5255e-01  9.3816e-01  8.8578e-01
   TRA  9.2626e-01  9.4971e-01  9.4386e-01  9.6080e-01  9.7465e-01  8.9024e-01  9.9741e-01  9.0016e-01  9.0789e-01  1.0184e+00  9.3164e-01  9.3631e-01  9.1529e-01  9.5060e-01  9.3491e-01  8.8269e-01
   TRS  9.5083e-01  9.3329e-01  9.4241e-01  9.4346e-01  9.7036e-01  8.8742e-01  9.7356e-01  8.9992e-01  8.9649e-01  1.0171e+00  9.3680e-01  9.4587e-01  9.3209e-01  9.6356e-01  9.3692e-01  8.9103e-01
   OTS  9.6485e-01  9.5031e-01  9.5188e-01  9.4528e-01  9.7599e-01  8.8458e-01  9.4078e-01  8.9639e-01  8.9824e-01  9.6198e-01  9.4060e-01  9.7301e-01  9.7398e-01  9.3460e-01  9.5724e-01  8.6660e-01
   GOV  9.7543e-01  9.8703e-01  9.6485e-01  9.7128e-01  9.8935e-01  8.8908e-01  8.8165e-01  9.0845e-01  8.8965e-01  9.7977e-01  9.5134e-01  9.6765e-01  9.6730e-01  9.3457e-01  9.2314e-01  1.0131e+00
   INV  9.6078e-01  9.5508e-01  9.5215e-01  9.4643e-01  9.7225e-01  8.9810e-01  9.4156e-01  9.0754e-01  9.1097e-01  9.6206e-01  9.4508e-01  9.6667e-01  9.6466e-01  9.4086e-01  9.5164e-01  8.9788e-01
 AGF_I  9.8011e-01  9.8398e-01  9.8597e-01  9.7812e-01  9.8756e-01  9.8316e-01  9.8541e-01  9.7294e-01  9.8317e-01  9.8975e-01  9.8244e-01  9.7471e-01  9.7996e-01  9.7633e-01  9.6810e-01  9.8122e-01
 OIL_I  1.0260e+00  0.0000e+00  1.0232e+00  1.0483e+00  1.0378e+00  1.0373e+00  1.0403e+00  1.0363e+00  1.0381e+00  1.0389e+00  1.0202e+00  1.0209e+00  1.0066e+00  1.0298e+00  1.0386e+00  1.0049e+00
 GAS_I  1.0018e+00  9.6147e-01  9.6215e-01  9.9493e-01  1.0117e+00  1.0112e+00  1.0043e+00  0.0000e+00  0.0000e+00  9.9462e-01  9.9480e-01  1.0004e+00  9.8934e-01  9.9741e-01  9.9080e-01  9.8883e-01
 COL_I  1.0173e+00  1.0230e+00  1.0108e+00  1.0295e+00  1.0390e+00  1.0430e+00  1.0391e+00  1.0312e+00  1.0358e+00  1.0105e+00  1.0237e+00  1.0158e+00  1.0291e+00  1.0173e+00  1.0155e+00  1.0458e+00
 PTL_I  1.0049e+00  1.0034e+00  1.0071e+00  1.0210e+00  1.0183e+00  1.0180e+00  1.0223e+00  1.0186e+00  1.0204e+00  1.0092e+00  1.0045e+00  1.0073e+00  1.0019e+00  1.0091e+00  1.0151e+00  9.9471e-01
 MAN_I  9.4096e-01  9.5229e-01  9.5377e-01  9.4534e-01  9.3123e-01  9.3992e-01  9.4059e-01  9.4553e-01  9.3713e-01  9.4981e-01  9.5023e-01  9.5389e-01  9.5635e-01  9.4877e-01  9.4651e-01  9.4940e-01
 CHM_I  9.4024e-01  9.4086e-01  9.4151e-01  9.4100e-01  9.3456e-01  9.3167e-01  9.3715e-01  9.3816e-01  9.3046e-01  9.3880e-01  9.4085e-01  9.4863e-01  9.3934e-01  9.4278e-01  9.4234e-01  9.3365e-01
 CEM_I  9.3853e-01  9.4124e-01  9.4496e-01  9.3757e-01  9.2129e-01  9.3837e-01  9.3610e-01  9.3312e-01  9.2847e-01  9.3931e-01  9.4488e-01  9.4755e-01  9.4493e-01  9.3863e-01  9.4058e-01  9.3553e-01
 STL_I  9.2820e-01  9.3966e-01  9.3731e-01  9.3143e-01  9.0378e-01  9.1792e-01  9.2079e-01  9.2265e-01  9.2070e-01  9.3082e-01  9.3658e-01  9.3249e-01  9.1651e-01  9.1727e-01  9.2678e-01  9.0837e-01
 NFM_I  9.2885e-01  9.3841e-01  9.3642e-01  9.3379e-01  9.2236e-01  9.2258e-01  9.2856e-01  9.3973e-01  9.3087e-01  9.3014e-01  9.4007e-01  9.3036e-01  9.2950e-01  9.2999e-01  9.4234e-01  9.1638e-01
 ELC_I  9.5166e-01  0.0000e+00  9.1875e-01  9.6722e-01  0.0000e+00  9.6528e-01  9.6922e-01  9.6926e-01  9.6792e-01  9.6878e-01  9.6294e-01  9.7974e-01  9.8328e-01  9.7164e-01  9.7178e-01  9.7201e-01
 TRL_I  9.3556e-01  9.3705e-01  9.3609e-01  9.3563e-01  9.2384e-01  9.4144e-01  9.3848e-01  9.3812e-01  9.3842e-01  9.3693e-01  9.3830e-01  9.3982e-01  9.3946e-01  9.3859e-01  9.3826e-01  9.4338e-01
 TRA_I  9.3569e-01  9.3508e-01  9.3046e-01  9.3491e-01  9.2828e-01  9.3969e-01  9.3479e-01  9.3319e-01  9.3565e-01  9.3447e-01  9.3445e-01  9.3523e-01  9.3456e-01  9.3444e-01  9.3447e-01  9.3520e-01
 TRS_I  9.2887e-01  9.3092e-01  9.3619e-01  9.3533e-01  9.3103e-01  9.4332e-01  9.4002e-01  9.3891e-01  9.3948e-01  9.4023e-01  9.4091e-01  9.4171e-01  9.3906e-01  9.4071e-01  9.3853e-01  9.3950e-01
 OTS_I  9.4812e-01  9.5705e-01  9.5551e-01  9.5009e-01  9.4245e-01  9.4089e-01  9.5365e-01  9.5843e-01  9.5332e-01  9.5374e-01  9.5484e-01  9.5797e-01  9.5909e-01  9.5590e-01  9.5540e-01  9.5826e-01
 GOV_I  9.5356e-01  9.6677e-01  9.6671e-01  9.6254e-01  9.5736e-01  9.6285e-01  9.6148e-01  9.5954e-01  9.6203e-01  9.6161e-01  9.6099e-01  9.5980e-01  9.6030e-01  9.6397e-01  9.6256e-01  9.5939e-01

     8         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.2998e+00  1.0385e+00  1.2565e+00  1.1501e+00  1.1465e+00  2.1283e+00  1.2701e+00  1.4120e+00  1.3831e+00  8.9256e-01  1.3218e+00  1.2138e+00  1.3682e+00  1.2272e+00  9.6959e-01  1.3627e+00
   LAB  1.0000e+00  1.0093e+00  9.8280e-01  9.9306e-01  1.0249e+00  8.9010e-01  7.8852e-01  9.0038e-01  8.6183e-01  9.8495e-01  9.5775e-01  9.6233e-01  9.6581e-01  9.2704e-01  8.8053e-01  1.2085e+00
   CAP  8.9485e-01  9.3222e-01  8.9724e-01  8.7199e-01  9.2354e-01  8.0365e-01  1.0104e+00  8.5465e-01  8.8103e-01  9.2618e-01  9.1302e-01  9.9032e-01  1.0142e+00  9.1374e-01  1.0069e+00  7.1664e-01
   NAT  1.2860e+00  1.4371e+00  1.2661e+00  1.4990e+00  1.1688e+00  2.0860e+00  1.3693e+00  1.7851e+00  1.6852e+00  1.3074e+00  1.3594e+00  1.1492e+00  1.2218e+00  1.4608e+00  1.2554e+00  1.7292e+00
   AGF  9.8292e-01  9.8358e-01  9.6211e-01  9.7135e-01  9.8879e-01  1.0680e+00  1.0030e+00  1.0411e+00  1.0064e+00  9.5462e-01  9.9700e-01  9.7261e-01  9.9465e-01  9.5597e-01  9.3169e-01  1.0164e+00
   OIL  1.0178e+00  1.0176e+00  1.0058e+00  1.0498e+00  1.0102e+00  1.1129e+00  1.0710e+00  1.0900e+00  1.0635e+00  1.0272e+00  1.0292e+00  1.0252e+00  1.0332e+00  1.0487e+00  1.0550e+00  1.0101e+00
   GAS  9.5562e-01  9.6050e-01  1.0039e+00  1.0133e+00  9.6625e-01  1.0135e+00  1.0347e+00  1.0931e+00  9.1242e-01  9.8433e-01  9.9658e-01  1.0072e+00  9.7301e-01  1.0039e+00  1.0544e+00  9.9025e-01
   COL  1.0169e+00  1.1198e+00  1.0180e+00  1.0507e+00  1.0215e+00  1.1115e+00  1.0669e+00  1.0747e+00  1.0546e+00  1.0272e+00  1.0305e+00  1.0039e+00  1.0163e+00  1.0481e+00  1.0115e+00  1.0891e+00
   PTL  1.0113e+00  9.9738e-01  9.9395e-01  1.0319e+00  1.0306e+00  1.0320e+00  1.0419e+00  1.0324e+00  1.0065e+00  1.0102e+00  1.0082e+00  1.0153e+00  1.0040e+00  1.0288e+00  1.0335e+00  9.8965e-01
   MAN  9.5589e-01  9.5218e-01  9.4355e-01  9.4386e-01  9.6966e-01  8.8982e-01  9.3504e-01  8.9957e-01  9.2110e-01  9.6571e-01  9.4313e-01  9.5984e-01  9.5423e-01  9.3475e-01  9.4377e-01  9.2482e-01
   CHM  9.3349e-01  9.4212e-01  9.3164e-01  9.3843e-01  9.5479e-01  8.7814e-01  9.4444e-01  8.7724e-01  8.9543e-01  9.7414e-01  9.2745e-01  9.4892e-01  9.1394e-01  9.5554e-01  9.4354e-01  8.5086e-01
   CEM  9.4574e-01  9.4131e-01  9.3960e-01  9.3794e-01  9.6176e-01  8.7183e-01  9.5393e-01  8.7367e-01  9.0480e-01  9.7957e-01  9.2998e-01  9.5052e-01  9.3159e-01  9.3803e-01  9.4139e-01  8.9736e-01
   STL  9.4073e-01  9.3337e-01  9.3816e-01  9.3900e-01  9.4483e-01  8.6839e-01  9.5363e-01  8.6729e-01  8.9165e-01  9.8619e-01  9.1714e-01  9.3902e-01  8.8832e-01  9.3727e-01  9.3491e-01  8.5061e-01
   NFM  9.3346e-01  9.4816e-01  9.2424e-01  9.3377e-01  9.4648e-01  8.7620e-01  9.3365e-01  8.6441e-01  8.9369e-01  9.9977e-01  9.2223e-01  9.4079e-01  9.1753e-01  9.3631e-01  9.4660e-01  8.5443e-01
   ELC  8.9223e-01  9.7614e-01  9.3647e-01  9.3840e-01  9.6569e-01  9.2937e-01  9.8882e-01  9.2147e-01  9.1983e-01  9.6198e-01  9.5550e-01  9.7854e-01  9.8321e-01  9.8108e-01  9.7756e-01  9.6351e-01
   WND  8.9805e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.9728e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.5483e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.6034e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  9.0278e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  8.6963e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  8.5546e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  8.5386e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  9.0115e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.3342e-01  9.2359e-01  9.3491e-01  9.5149e-01  9.7287e-01  8.6401e-01  9.6713e-01  8.8498e-01  8.9521e-01  1.0231e+00  9.2751e-01  9.4184e-01  9.2409e-01  9.4634e-01  9.3151e-01  8.7439e-01
   TRA  9.1572e-01  9.4365e-01  9.3648e-01  9.5559e-01  9.7091e-01  8.7568e-01  9.9115e-01  8.8606e-01  8.9431e-01  1.0214e+00  9.2510e-01  9.2851e-01  9.0679e-01  9.4430e-01  9.2808e-01  8.7118e-01
   TRS  9.4402e-01  9.2296e-01  9.3479e-01  9.3604e-01  9.6600e-01  8.7231e-01  9.6610e-01  8.8578e-01  8.8222e-01  1.0200e+00  9.2994e-01  9.3885e-01  9.2443e-01  9.5922e-01  9.3021e-01  8.7924e-01
   OTS  9.6013e-01  9.4486e-01  9.4568e-01  9.3803e-01  9.7222e-01  8.7018e-01  9.3216e-01  8.8016e-01  8.8358e-01  9.5872e-01  9.3263e-01  9.6866e-01  9.6857e-01  9.2581e-01  9.5082e-01  8.5031e-01
   GOV  9.7209e-01  9.8944e-01  9.6095e-01  9.6715e-01  9.8752e-01  8.7570e-01  8.6721e-01  8.9093e-01  8.7533e-01  9.7985e-01  9.4616e-01  9.6337e-01  9.6121e-01  9.2670e-01  9.1381e-01  1.0171e+00
   INV  9.5538e-01  9.4869e-01  9.4583e-01  9.3917e-01  9.6799e-01  8.8508e-01  9.3313e-01  8.9393e-01  8.9839e-01  9.5820e-01  9.3758e-01  9.6160e-01  9.5873e-01  9.3273e-01  9.4474e-01  8.8518e-01
 AGF_I  9.7507e-01  9.7778e-01  9.7974e-01  9.7374e-01  9.8317e-01  9.7846e-01  9.8255e-01  9.7007e-01  9.8146e-01  9.8563e-01  9.7657e-01  9.7029e-01  9.7571e-01  9.7136e-01  9.6310e-01  9.7649e-01
 OIL_I  1.0299e+00  0.0000e+00  1.0268e+00  1.0555e+00  1.0437e+00  1.0431e+00  1.0466e+00  1.0420e+00  1.0441e+00  1.0449e+00  1.0236e+00  1.0243e+00  1.0084e+00  1.0346e+00  1.0446e+00  1.0066e+00
 GAS_I  1.0023e+00  9.5646e-01  9.5718e-01  9.9382e-01  1.0129e+00  1.0124e+00  1.0043e+00  0.0000e+00  0.0000e+00  9.9412e-01  9.9436e-01  1.0005e+00  9.8870e-01  9.9751e-01  9.9004e-01  9.8815e-01
 COL_I  1.0203e+00  1.0271e+00  1.0126e+00  1.0344e+00  1.0457e+00  1.0501e+00  1.0453e+00  1.0367e+00  1.0419e+00  1.0127e+00  1.0276e+00  1.0188e+00  1.0338e+00  1.0205e+00  1.0187e+00  1.0536e+00
 PTL_I  1.0059e+00  1.0042e+00  1.0084e+00  1.0244e+00  1.0215e+00  1.0211e+00  1.0260e+00  1.0217e+00  1.0236e+00  1.0108e+00  1.0055e+00  1.0087e+00  1.0026e+00  1.0108e+00  1.0176e+00  9.9479e-01
 MAN_I  9.3260e-01  9.4547e-01  9.4717e-01  9.3750e-01  9.2165e-01  9.3130e-01  9.3208e-01  9.3778e-01  9.2826e-01  9.4259e-01  9.4318e-01  9.4718e-01  9.5000e-01  9.4142e-01  9.3889e-01  9.4216e-01
 CHM_I  9.3186e-01  9.3268e-01  9.3341e-01  9.3258e-01  9.2508e-01  9.2181e-01  9.2783e-01  9.2935e-01  9.2061e-01  9.3071e-01  9.3293e-01  9.4164e-01  9.3174e-01  9.3498e-01  9.3428e-01  9.2527e-01
 CEM_I  9.2990e-01  9.3300e-01  9.3725e-01  9.2843e-01  9.1013e-01  9.2939e-01  9.2637e-01  9.2349e-01  9.1751e-01  9.3086e-01  9.3751e-01  9.4032e-01  9.3776e-01  9.3008e-01  9.3226e-01  9.2732e-01
 STL_I  9.1872e-01  9.3164e-01  9.2876e-01  9.2137e-01  8.9087e-01  9.0691e-01  9.0995e-01  9.1264e-01  9.0993e-01  9.2203e-01  9.2868e-01  9.2413e-01  9.0715e-01  9.0746e-01  9.1705e-01  8.9811e-01
 NFM_I  9.1958e-01  9.3023e-01  9.2795e-01  9.2438e-01  9.1185e-01  9.1199e-01  9.1832e-01  9.3157e-01  9.2124e-01  9.2150e-01  9.3227e-01  9.2134e-01  9.2064e-01  9.2061e-01  9.3437e-01  9.0600e-01
 ELC_I  9.4474e-01  0.0000e+00  9.0725e-01  9.6195e-01  0.0000e+00  9.5975e-01  9.6420e-01  9.6433e-01  9.6274e-01  9.6387e-01  9.5743e-01  9.7605e-01  9.7947e-01  9.6744e-01  9.6724e-01  9.6781e-01
 TRL_I  9.2682e-01  9.2840e-01  9.2733e-01  9.2690e-01  9.1349e-01  9.3344e-01  9.3024e-01  9.2988e-01  9.3018e-01  9.2852e-01  9.3001e-01  9.3184e-01  9.3141e-01  9.3036e-01  9.2999e-01  9.3583e-01
 TRA_I  9.2737e-01  9.2622e-01  9.2092e-01  9.2619e-01  9.1854e-01  9.3156e-01  9.2640e-01  9.2436e-01  9.2723e-01  9.2588e-01  9.2584e-01  9.2685e-01  9.2612e-01  9.2580e-01  9.2586e-01  9.2671e-01
 TRS_I  9.1909e-01  9.2124e-01  9.2747e-01  9.2647e-01  9.2161e-01  9.3558e-01  9.3209e-01  9.3067e-01  9.3132e-01  9.3226e-01  9.3296e-01  9.3393e-01  9.3088e-01  9.3273e-01  9.3019e-01  9.3128e-01
 OTS_I  9.4058e-01  9.5086e-01  9.4918e-01  9.4287e-01  9.3430e-01  9.3249e-01  9.4678e-01  9.5224e-01  9.4645e-01  9.4680e-01  9.4815e-01  9.5160e-01  9.5286e-01  9.4935e-01  9.4876e-01  9.5200e-01
 GOV_I  9.4744e-01  9.6226e-01  9.6220e-01  9.5746e-01  9.5160e-01  9.5782e-01  9.5631e-01  9.5414e-01  9.5692e-01  9.5641e-01  9.5575e-01  9.5437e-01  9.5493e-01  9.5908e-01  9.5751e-01  9.5394e-01

     9         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.3482e+00  1.0668e+00  1.2399e+00  1.1635e+00  1.2118e+00  2.3181e+00  1.3115e+00  1.5041e+00  1.4279e+00  8.4717e-01  1.3390e+00  1.2018e+00  1.3965e+00  1.2583e+00  9.8872e-01  1.3393e+00
   LAB  1.0000e+00  1.0132e+00  9.8327e-01  9.9189e-01  1.0277e+00  8.7508e-01  7.6950e-01  8.9335e-01  8.5039e-01  9.8629e-01  9.5519e-01  9.5920e-01  9.6018e-01  9.2140e-01  8.6895e-01  1.2381e+00
   CAP  8.8332e-01  9.2274e-01  8.8449e-01  8.5852e-01  9.1411e-01  7.8472e-01  1.0096e+00  8.3252e-01  8.6556e-01  9.1824e-01  9.0079e-01  9.8670e-01  1.0113e+00  9.0217e-01  1.0047e+00  6.8843e-01
   NAT  1.3250e+00  1.5006e+00  1.3043e+00  1.5747e+00  1.1867e+00  2.2729e+00  1.4265e+00  1.9015e+00  1.7925e+00  1.3492e+00  1.4125e+00  1.1751e+00  1.2601e+00  1.5321e+00  1.2990e+00  1.8333e+00
   AGF  9.8167e-01  9.8564e-01  9.5669e-01  9.6781e-01  9.9035e-01  1.0781e+00  1.0057e+00  1.0566e+00  1.0071e+00  9.4707e-01  9.9438e-01  9.6804e-01  9.9197e-01  9.5180e-01  9.2614e-01  1.0129e+00
   OIL  1.0205e+00  1.0201e+00  1.0073e+00  1.0578e+00  1.0103e+00  1.1320e+00  1.0807e+00  1.1005e+00  1.0728e+00  1.0318e+00  1.0334e+00  1.0287e+00  1.0377e+00  1.0559e+00  1.0627e+00  1.0130e+00
   GAS  9.5068e-01  9.5588e-01  1.0051e+00  1.0164e+00  9.6185e-01  1.0172e+00  1.0395e+00  1.1040e+00  9.0534e-01  9.8392e-01  9.9671e-01  1.0081e+00  9.6878e-01  1.0052e+00  1.0618e+00  9.9047e-01
   COL  1.0193e+00  1.1379e+00  1.0215e+00  1.0588e+00  1.0232e+00  1.1290e+00  1.0762e+00  1.0837e+00  1.0648e+00  1.0317e+00  1.0350e+00  1.0058e+00  1.0190e+00  1.0560e+00  1.0147e+00  1.1020e+00
   PTL  1.0132e+00  9.9734e-01  9.9384e-01  1.0372e+00  1.0353e+00  1.0377e+00  1.0479e+00  1.0369e+00  1.0085e+00  1.0127e+00  1.0097e+00  1.0178e+00  1.0052e+00  1.0334e+00  1.0384e+00  9.9008e-01
   MAN  9.5070e-01  9.4662e-01  9.3734e-01  9.3738e-01  9.6582e-01  8.7710e-01  9.2713e-01  8.8940e-01  9.1213e-01  9.6244e-01  9.3659e-01  9.5498e-01  9.4821e-01  9.2727e-01  9.3733e-01  9.1777e-01
   CHM  9.2562e-01  9.3476e-01  9.2397e-01  9.3134e-01  9.4926e-01  8.6362e-01  9.3641e-01  8.6405e-01  8.8265e-01  9.7162e-01  9.2023e-01  9.4308e-01  9.0580e-01  9.5093e-01  9.3692e-01  8.3935e-01
   CEM  9.3931e-01  9.3390e-01  9.3306e-01  9.3091e-01  9.5699e-01  8.5662e-01  9.4586e-01  8.5933e-01  8.9284e-01  9.7795e-01  9.2292e-01  9.4489e-01  9.2433e-01  9.3093e-01  9.3471e-01  8.8942e-01
   STL  9.3371e-01  9.2480e-01  9.3149e-01  9.3202e-01  9.3816e-01  8.5289e-01  9.4502e-01  8.5226e-01  8.7734e-01  9.8493e-01  9.1000e-01  9.3231e-01  8.7878e-01  9.3051e-01  9.2796e-01  8.3770e-01
   NFM  9.2565e-01  9.4160e-01  9.1570e-01  9.2624e-01  9.3991e-01  8.6165e-01  9.2463e-01  8.4964e-01  8.8091e-01  9.9967e-01  9.1455e-01  9.3411e-01  9.0935e-01  9.2945e-01  9.4028e-01  8.4150e-01
   ELC  8.7960e-01  9.7354e-01  9.2916e-01  9.3202e-01  9.6137e-01  9.2291e-01  9.8758e-01  9.1139e-01  9.1112e-01  9.5917e-01  9.5010e-01  9.7550e-01  9.7953e-01  9.7939e-01  9.7468e-01  9.6072e-01
   WND  8.8684e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.8600e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.4955e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.5571e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  8.9101e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  8.5478e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  8.3883e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  8.3607e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.8997e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  9.2536e-01  9.1323e-01  9.2793e-01  9.4601e-01  9.6944e-01  8.4827e-01  9.5950e-01  8.7308e-01  8.8353e-01  1.0265e+00  9.2133e-01  9.3556e-01  9.1660e-01  9.4037e-01  9.2505e-01  8.6378e-01
   TRA  9.0545e-01  9.3631e-01  9.2973e-01  9.5064e-01  9.6727e-01  8.6114e-01  9.8525e-01  8.7436e-01  8.8284e-01  1.0246e+00  9.1885e-01  9.2107e-01  8.9852e-01  9.3826e-01  9.2145e-01  8.6042e-01
   TRS  9.3735e-01  9.1234e-01  9.2777e-01  9.2884e-01  9.6177e-01  8.5726e-01  9.5899e-01  8.7406e-01  8.7031e-01  1.0230e+00  9.2337e-01  9.3214e-01  9.1697e-01  9.5521e-01  9.2371e-01  8.6821e-01
   OTS  9.5550e-01  9.3762e-01  9.4012e-01  9.3099e-01  9.6856e-01  8.5561e-01  9.2390e-01  8.6566e-01  8.7106e-01  9.5537e-01  9.2495e-01  9.6452e-01  9.6320e-01  9.1725e-01  9.4451e-01  8.3507e-01
   GOV  9.6882e-01  9.8984e-01  9.5785e-01  9.6316e-01  9.8576e-01  8.6061e-01  8.5369e-01  8.8079e-01  8.6343e-01  9.8000e-01  9.4132e-01  9.5954e-01  9.5539e-01  9.1914e-01  9.0475e-01  1.0217e+00
   INV  9.5011e-01  9.4256e-01  9.4001e-01  9.3210e-01  9.6385e-01  8.7198e-01  9.2490e-01  8.8187e-01  8.8724e-01  9.5436e-01  9.3037e-01  9.5673e-01  9.5292e-01  9.2483e-01  9.3799e-01  8.7319e-01
